datetime,open,high,low,close,volume
22-07-2021 15:15,15819.5,15834.8,15819.3,15827.7,0
23-07-2021 09:15,15856.8,15876.5,15841.3,15854.7,0
23-07-2021 09:30,15853.8,15853.8,15768.4,15788,0
23-07-2021 09:45,15786.9,15846,15776.2,15844,0
23-07-2021 10:00,15844,15850.7,15827.7,15850.1,0
23-07-2021 10:15,15850.6,15856.2,15839,15843.9,0
23-07-2021 10:30,15843.9,15844.8,15803.3,15809.8,0
23-07-2021 10:45,15810.7,15830.3,15797.3,15822.3,0
23-07-2021 11:00,15821.5,15846.8,15819.8,15835.8,0
23-07-2021 11:15,15835.6,15835.6,15826.5,15828.3,0
23-07-2021 11:30,15828.2,15831.3,15820.2,15828.5,0
23-07-2021 11:45,15828.6,15851.5,15828.2,15843.1,0
23-07-2021 12:00,15843,15853.5,15840,15844.5,0
23-07-2021 12:15,15844.8,15860.7,15840.6,15852,0
23-07-2021 12:30,15850.7,15862,15844.8,15861,0
23-07-2021 12:45,15860.2,15872.8,15860.2,15865.7,0
23-07-2021 13:00,15866.5,15885.8,15866.5,15874.7,0
23-07-2021 13:15,15876.2,15882.8,15866,15871.8,0
23-07-2021 13:30,15873.6,15892.5,15870,15883.2,0
23-07-2021 13:45,15884.3,15893.9,15880,15884.2,0
23-07-2021 14:00,15884.8,15899.8,15884.8,15893,0
23-07-2021 14:15,15892.5,15893.8,15868.3,15878.2,0
23-07-2021 14:30,15878.2,15887.9,15871.5,15879.9,0
23-07-2021 14:45,15879,15894.3,15877.7,15881,0
23-07-2021 15:00,15882.2,15882.3,15857.9,15859.8,0
23-07-2021 15:15,15860.6,15860.6,15841,15850.8,0
26-07-2021 09:15,15849.3,15877.2,15797,15866.1,0
26-07-2021 09:30,15866.5,15869.4,15832.2,15848.8,0
26-07-2021 09:45,15848.5,15859.7,15837.2,15855.7,0
26-07-2021 10:00,15856,15880.8,15856,15870.3,0
26-07-2021 10:15,15870.8,15874.5,15859.3,15863.5,0
26-07-2021 10:30,15864,15893.3,15863.7,15882.3,0
26-07-2021 10:45,15881.8,15883.2,15868,15873.7,0
26-07-2021 11:00,15873.1,15886.2,15873.1,15881,0
26-07-2021 11:15,15880.7,15887,15876.2,15878,0
26-07-2021 11:30,15878,15880.8,15842,15852,0
26-07-2021 11:45,15851.5,15851.8,15843.8,15846.8,0
26-07-2021 12:00,15846.3,15857.5,15837.5,15849.7,0
26-07-2021 12:15,15849.8,15852.6,15839.8,15852.6,0
26-07-2021 12:30,15851.9,15868,15851.9,15859.2,0
26-07-2021 12:45,15859.2,15862,15850.8,15857.2,0
26-07-2021 13:00,15856.8,15869.2,15849.3,15851.2,0
26-07-2021 13:15,15851,15859.6,15846.6,15858.3,0
26-07-2021 13:30,15858.3,15871.4,15845.3,15861.2,0
26-07-2021 13:45,15860.8,15867,15844,15844.3,0
26-07-2021 14:00,15844.8,15857.7,15841.1,15851.7,0
26-07-2021 14:15,15852.1,15868,15846,15858.4,0
26-07-2021 14:30,15858.7,15858.8,15830,15832.3,0
26-07-2021 14:45,15832.7,15843.7,15826.6,15837.8,0
26-07-2021 15:00,15838.3,15840.1,15821.6,15823.2,0
26-07-2021 15:15,15823.2,15833.5,15815.3,15821.5,0
27-07-2021 09:15,15860.5,15881.5,15851.5,15867.4,0
27-07-2021 09:30,15868,15876.2,15845,15852.2,0
27-07-2021 09:45,15852.2,15871.9,15846,15870,0
27-07-2021 10:00,15870.2,15873.5,15863,15868.8,0
27-07-2021 10:15,15868,15878.4,15868,15876.2,0
27-07-2021 10:30,15875.7,15878.5,15861.1,15862.5,0
27-07-2021 10:45,15861.7,15862.9,15850,15854.4,0
27-07-2021 11:00,15854.7,15854.8,15841.5,15850,0
27-07-2021 11:15,15850.1,15855.4,15831.8,15834.1,0
27-07-2021 11:30,15834.3,15839.2,15827.4,15835.3,0
27-07-2021 11:45,15835.8,15853,15835.3,15840.7,0
27-07-2021 12:00,15840.3,15842.5,15824.2,15834.8,0
27-07-2021 12:15,15834.3,15836.5,15804.4,15810.2,0
27-07-2021 12:30,15810.8,15811.5,15767,15772.3,0
27-07-2021 12:45,15772.2,15790.9,15747.4,15750,0
27-07-2021 13:00,15750.3,15755.5,15701,15715.4,0
27-07-2021 13:15,15715.2,15754.8,15712.2,15754,0
27-07-2021 13:30,15754,15777.7,15740.1,15773,0
27-07-2021 13:45,15772.5,15773,15728.1,15729.3,0
27-07-2021 14:00,15729.7,15740.2,15720.4,15725.3,0
27-07-2021 14:15,15724.8,15728.3,15712.7,15713,0
27-07-2021 14:30,15713.5,15731.8,15708.8,15731.8,0
27-07-2021 14:45,15731.7,15739.3,15724.2,15726.5,0
27-07-2021 15:00,15727.3,15752.5,15727.3,15745.8,0
27-07-2021 15:15,15745.4,15752.2,15739.5,15747.2,0
28-07-2021 09:15,15761.5,15767.5,15656.1,15684.9,0
28-07-2021 09:30,15684.5,15686.2,15640.5,15645.2,0
28-07-2021 09:45,15644,15651.3,15626.2,15651.3,0
28-07-2021 10:00,15651.4,15662.2,15643.2,15649.7,0
28-07-2021 10:15,15648.2,15654.5,15604.3,15610,0
28-07-2021 10:30,15610,15610,15550,15551.5,0
28-07-2021 10:45,15551.2,15568.5,15513.5,15548.2,0
28-07-2021 11:00,15548.5,15589.9,15537.8,15587.9,0
28-07-2021 11:15,15589,15614,15588.2,15610.7,0
28-07-2021 11:30,15610.8,15612,15574.8,15597.2,0
28-07-2021 11:45,15597.3,15603.4,15582.8,15596.5,0
28-07-2021 12:00,15597.1,15632.2,15596.7,15632.2,0
28-07-2021 12:15,15631.6,15640.2,15623.7,15637.2,0
28-07-2021 12:30,15636.6,15650.2,15629,15633.5,0
28-07-2021 12:45,15631.5,15660,15630.3,15643.5,0
28-07-2021 13:00,15643.1,15666.7,15641.9,15666.1,0
28-07-2021 13:15,15666,15691.5,15661.8,15689,0
28-07-2021 13:30,15688.8,15700.5,15676.5,15695.3,0
28-07-2021 13:45,15695.2,15711.8,15689,15699.2,0
28-07-2021 14:00,15698.3,15702.3,15679.2,15688.3,0
28-07-2021 14:15,15688.3,15693,15645.7,15652.9,0
28-07-2021 14:30,15652.6,15669.4,15648.7,15654.3,0
28-07-2021 14:45,15653.4,15684.2,15653.4,15684,0
28-07-2021 15:00,15684.6,15719.5,15684.6,15713.1,0
28-07-2021 15:15,15713.1,15721.9,15708,15714.7,0
29-07-2021 09:15,15762.7,15785.9,15746.2,15747.3,0
29-07-2021 09:30,15747.3,15759.7,15737.8,15747.5,0
29-07-2021 09:45,15748,15768.8,15747.2,15757.7,0
29-07-2021 10:00,15757.2,15779.6,15756.8,15772.8,0
29-07-2021 10:15,15772.7,15782.2,15747.2,15757.7,0
29-07-2021 10:30,15757.5,15790,15757.5,15790,0
29-07-2021 10:45,15790.2,15798.8,15784.7,15794.8,0
29-07-2021 11:00,15795.2,15797.8,15787,15793.3,0
29-07-2021 11:15,15793.8,15801.8,15790,15793,0
29-07-2021 11:30,15793.5,15796.5,15779.2,15793.3,0
29-07-2021 11:45,15793.2,15795.3,15780.5,15783.2,0
29-07-2021 12:00,15783,15794.4,15780.9,15785.5,0
29-07-2021 12:15,15785.4,15787.2,15764.9,15767,0
29-07-2021 12:30,15767.2,15796.7,15766.5,15792.7,0
29-07-2021 12:45,15792.2,15804,15787.5,15802.7,0
29-07-2021 13:00,15803.1,15806,15793.5,15798.8,0
29-07-2021 13:15,15798.5,15806.7,15791.7,15804.1,0
29-07-2021 13:30,15804.3,15813,15800.6,15806.8,0
29-07-2021 13:45,15806.2,15817.3,15794.3,15815,0
29-07-2021 14:00,15814.9,15815.7,15793,15796.2,0
29-07-2021 14:15,15796.5,15800.2,15782.5,15795.3,0
29-07-2021 14:30,15795.2,15803.8,15780.6,15791.5,0
29-07-2021 14:45,15791.7,15794.6,15783.1,15790.6,0
29-07-2021 15:00,15790.6,15802.8,15767.1,15777.2,0
29-07-2021 15:15,15777.2,15784.8,15770.4,15784.8,0
30-07-2021 09:15,15800.6,15801,15744.8,15786.2,0
30-07-2021 09:30,15787.4,15818.5,15778,15808.2,0
30-07-2021 09:45,15806.8,15820.2,15794.7,15820,0
30-07-2021 10:00,15819.9,15823.2,15812.5,15816.3,0
30-07-2021 10:15,15815.9,15817.7,15801.2,15807.5,0
30-07-2021 10:30,15807.3,15815.1,15796.7,15803,0
30-07-2021 10:45,15802.5,15806.8,15791.4,15804.6,0
30-07-2021 11:00,15804.8,15812.5,15800.7,15805.7,0
30-07-2021 11:15,15805,15807.2,15793,15794.1,0
30-07-2021 11:30,15794.2,15810.5,15793,15809.7,0
30-07-2021 11:45,15809.4,15816.5,15808.8,15810.5,0
30-07-2021 12:00,15810.1,15821.2,15808.5,15817.8,0
30-07-2021 12:15,15818.3,15819.2,15807.5,15811.1,0
30-07-2021 12:30,15810.3,15816.1,15802,15814.1,0
30-07-2021 12:45,15814.3,15822.8,15809.1,15809.8,0
30-07-2021 13:00,15809.9,15814.1,15804.4,15810.1,0
30-07-2021 13:15,15809.8,15820,15807.1,15815.5,0
30-07-2021 13:30,15815.8,15836.6,15807.8,15832.5,0
30-07-2021 13:45,15832,15858,15832,15856.2,0
30-07-2021 14:00,15856.3,15858.3,15845.3,15853.8,0
30-07-2021 14:15,15853.5,15862.8,15839.7,15847,0
30-07-2021 14:30,15847.1,15848,15821.8,15829.7,0
30-07-2021 14:45,15829.6,15830.2,15779.2,15787.1,0
30-07-2021 15:00,15785.8,15786.8,15745.8,15749,0
30-07-2021 15:15,15749,15776.3,15747.7,15773.7,0
02-08-2021 09:15,15874.9,15876.9,15834.7,15864.3,0
02-08-2021 09:30,15863.8,15871.8,15848.4,15853,0
02-08-2021 09:45,15852.7,15865,15850.2,15861,0
02-08-2021 10:00,15860.7,15861.5,15845.9,15851.8,0
02-08-2021 10:15,15851.8,15860.8,15847.2,15855.3,0
02-08-2021 10:30,15854.8,15863.2,15849.9,15861.8,0
02-08-2021 10:45,15862.4,15869,15859.8,15863.2,0
02-08-2021 11:00,15863,15871.5,15858.5,15866,0
02-08-2021 11:15,15866.8,15878.7,15862,15877.8,0
02-08-2021 11:30,15877.8,15881.5,15870.7,15871.3,0
02-08-2021 11:45,15870,15876.2,15865.1,15870.1,0
02-08-2021 12:00,15869.8,15879,15869.8,15875.2,0
02-08-2021 12:15,15875.2,15880.5,15871.8,15876,0
02-08-2021 12:30,15876.3,15883.8,15873.2,15876.5,0
02-08-2021 12:45,15877.5,15879.2,15872.6,15874,0
02-08-2021 13:00,15874.2,15882.3,15874,15876.2,0
02-08-2021 13:15,15876.2,15882.2,15860.1,15869,0
02-08-2021 13:30,15869,15883,15867,15876.8,0
02-08-2021 13:45,15876.5,15889.9,15876.2,15878.4,0
02-08-2021 14:00,15877.8,15886.8,15874.8,15883.2,0
02-08-2021 14:15,15883.5,15885.2,15861,15872.1,0
02-08-2021 14:30,15872.5,15874.2,15846.8,15846.8,0
02-08-2021 14:45,15847,15866.5,15840.5,15866.2,0
02-08-2021 15:00,15865.8,15892.5,15865.8,15888.8,0
02-08-2021 15:15,15889.3,15892.9,15882,15887.5,0
03-08-2021 09:15,15951.5,15951.6,15914.3,15932,0
03-08-2021 09:30,15932.6,15939.8,15922.5,15937.3,0
03-08-2021 09:45,15936,15962.1,15936,15958.5,0
03-08-2021 10:00,15958.5,15970,15954,15969.3,0
03-08-2021 10:15,15969,15971.2,15953.8,15965.8,0
03-08-2021 10:30,15966,15977.3,15961.8,15976.8,0
03-08-2021 10:45,15976.2,15982.8,15972.8,15979.5,0
03-08-2021 11:00,15979,15980.4,15970.8,15972.2,0
03-08-2021 11:15,15972.1,15987.8,15971.8,15987.7,0
03-08-2021 11:30,15987.7,16000.7,15985.2,15994.9,0
03-08-2021 11:45,15995,16000.1,15987.5,15990.2,0
03-08-2021 12:00,15989.8,16006.3,15989.8,16006.1,0
03-08-2021 12:15,16006.3,16025,16003.5,16015.2,0
03-08-2021 12:30,16015.5,16021.4,16010.3,16018.2,0
03-08-2021 12:45,16018,16028.8,16017.3,16026.5,0
03-08-2021 13:00,16026.3,16039,16025.2,16036.9,0
03-08-2021 13:15,16036.5,16043.5,16029.4,16036.8,0
03-08-2021 13:30,16035.6,16044.8,16030.3,16042.8,0
03-08-2021 13:45,16042,16043.3,16025.2,16041.2,0
03-08-2021 14:00,16040.3,16048.2,16029.7,16030.2,0
03-08-2021 14:15,16030.8,16051.6,16028.7,16051.2,0
03-08-2021 14:30,16051.8,16104.8,16051.8,16095.3,0
03-08-2021 14:45,16096.2,16106.7,16085.8,16097.8,0
03-08-2021 15:00,16097.8,16130.8,16097.5,16126.2,0
03-08-2021 15:15,16125.7,16146.9,16122.5,16125.8,0
04-08-2021 09:15,16195.2,16253.1,16176.2,16243,0
04-08-2021 09:30,16243.3,16254.7,16232.8,16246.1,0
04-08-2021 09:45,16245.3,16259.7,16235.5,16258.7,0
04-08-2021 10:00,16258.8,16263.8,16244.3,16251.8,0
04-08-2021 10:15,16251.8,16279,16250.5,16277.5,0
04-08-2021 10:30,16277.3,16286.7,16270,16284.6,0
04-08-2021 10:45,16283.6,16290.2,16265.1,16284.3,0
04-08-2021 11:00,16283.9,16285.9,16270.3,16271.9,0
04-08-2021 11:15,16271.5,16271.6,16239.2,16253.7,0
04-08-2021 11:30,16254.6,16266.4,16232.7,16233.3,0
04-08-2021 11:45,16233,16233.3,16204.5,16213.5,0
04-08-2021 12:00,16213,16259.2,16212.1,16258,0
04-08-2021 12:15,16257.4,16266.8,16232.8,16239,0
04-08-2021 12:30,16238.7,16257.7,16230.2,16250.5,0
04-08-2021 12:45,16250.5,16253,16224.5,16228.2,0
04-08-2021 13:00,16228.2,16240.2,16219.5,16236.4,0
04-08-2021 13:15,16236.2,16253.3,16236.2,16245.5,0
04-08-2021 13:30,16247.4,16266.7,16243.8,16265.3,0
04-08-2021 13:45,16266.7,16271,16259.6,16269.7,0
04-08-2021 14:00,16270.6,16270.8,16254.8,16265.2,0
04-08-2021 14:15,16266.6,16285,16265.6,16278.2,0
04-08-2021 14:30,16278.9,16280.2,16250.5,16255.7,0
04-08-2021 14:45,16254.5,16265.3,16247.2,16254,0
04-08-2021 15:00,16254.3,16268.8,16254.3,16265.7,0
04-08-2021 15:15,16265.2,16266.8,16245.6,16253,0
05-08-2021 09:15,16289,16280,16245.8,16233.5,0
05-08-2021 09:30,16233.3,16260.7,16214.7,16251.8,0
05-08-2021 09:45,16250.8,16274.2,16250.8,16263,0
05-08-2021 10:00,16262.7,16254.7,16232.8,16239.1,0
05-08-2021 10:15,16240.3,16251.5,16224.3,16233.3,0
05-08-2021 10:30,16233.2,16241.4,16226.7,16237.6,0
05-08-2021 10:45,16238.1,16243.7,16233.3,16241.2,0
05-08-2021 11:00,16241.2,16249.8,16239.8,16239.3,0
05-08-2021 11:15,16239,16249.7,16238.3,16244.2,0
05-08-2021 11:30,16244.7,16267.2,16242,16260.7,0
05-08-2021 11:45,16260.3,16269.8,16260.2,16265,0
05-08-2021 12:00,16264.7,16280.1,16254.2,16279.2,0
05-08-2021 12:15,16278.7,16286.7,16274.5,16276.2,0
05-08-2021 12:30,16275.9,16291.2,16270.2,16290.3,0
05-08-2021 12:45,16290.4,16334.8,16289.7,16311.6,0
05-08-2021 13:00,16312.2,16330.3,16309.8,16329,0
05-08-2021 13:15,16328.7,16333.9,16322,16327.3,0
05-08-2021 13:30,16327.7,16336.8,16322.5,16326.2,0
05-08-2021 13:45,16326.9,16329.3,16311.4,16322.1,0
05-08-2021 14:00,16321.2,16347.3,16318.3,16337.5,0
05-08-2021 14:15,16337.3,16347.9,16318.2,16320.2,0
05-08-2021 14:30,16320.6,16321.5,16304.7,16318.9,0
05-08-2021 14:45,16318.9,16321.8,16309.8,16314.9,0
05-08-2021 15:00,16316,16324,16291.1,16284.3,0
05-08-2021 15:15,16283.5,16290.3,16276.5,16281.8,0
06-08-2021 09:15,16304.4,16327.5,16274.8,16316.1,0
06-08-2021 09:30,16315.9,16322.2,16276.3,16307.5,0
06-08-2021 09:45,16308.1,16314.9,16289.5,16303,0
06-08-2021 10:00,16303.2,16336.8,16303,16316,0
06-08-2021 10:15,16317.2,16327.9,16307.8,16310.8,0
06-08-2021 10:30,16310.3,16313.2,16240.1,16258.5,0
06-08-2021 10:45,16259.2,16261.8,16235.5,16254.5,0
06-08-2021 11:00,16253.8,16280.7,16253.3,16270.2,0
06-08-2021 11:15,16270.4,16287,16269.3,16276.4,0
06-08-2021 11:30,16276.8,16277.2,16240.5,16242.3,0
06-08-2021 11:45,16241.3,16279.2,16240.7,16272,0
06-08-2021 12:00,16271.5,16285.8,16265.8,16280.3,0
06-08-2021 12:15,16279.7,16283.2,16263.7,16265.3,0
06-08-2021 12:30,16265.8,16279.8,16263.3,16274.2,0
06-08-2021 12:45,16274,16276.8,16247.9,16247.9,0
06-08-2021 13:00,16247.7,16264.8,16247.7,16259.8,0
06-08-2021 13:15,16260,16274,16242.2,16268.8,0
06-08-2021 13:30,16269.4,16272,16254.9,16265,0
06-08-2021 13:45,16264.6,16272.4,16248.6,16249.9,0
06-08-2021 14:00,16249.7,16268,16249.7,16259.8,0
06-08-2021 14:15,16259,16273.2,16255.5,16268,0
06-08-2021 14:30,16268.5,16270.2,16255,16256.3,0
06-08-2021 14:45,16256.5,16261,16243.7,16246.3,0
06-08-2021 15:00,16246.5,16256.4,16223.3,16230.4,0
06-08-2021 15:15,16229.8,16256.1,16227,16254.7,0
09-08-2021 09:15,16281.3,16305,16246.5,16287.4,0
09-08-2021 09:30,16288.5,16308.7,16283.5,16303.2,0
09-08-2021 09:45,16303.2,16320.8,16301.1,16312.5,0
09-08-2021 10:00,16312.1,16316.8,16295.1,16300,0
09-08-2021 10:15,16299.3,16312.5,16284.2,16312.2,0
09-08-2021 10:30,16311.6,16312,16287,16290.7,0
09-08-2021 10:45,16289.6,16293.3,16271.8,16284.2,0
09-08-2021 11:00,16285,16292.4,16276.3,16289.5,0
09-08-2021 11:15,16289.5,16299.6,16283.8,16283.8,0
09-08-2021 11:30,16283.7,16290.8,16275.5,16277.2,0
09-08-2021 11:45,16277.3,16277.8,16250.2,16253.5,0
09-08-2021 12:00,16253.8,16264.2,16251.8,16259.3,0
09-08-2021 12:15,16259,16259.7,16227.9,16235.7,0
09-08-2021 12:30,16235.3,16264.9,16235.2,16264.2,0
09-08-2021 12:45,16263.9,16265.1,16240.4,16243.5,0
09-08-2021 13:00,16243.1,16252.8,16224,16241.5,0
09-08-2021 13:15,16241.7,16245.8,16217,16217.3,0
09-08-2021 13:30,16218,16223,16188.2,16196.6,0
09-08-2021 13:45,16196.8,16212.9,16179,16206.9,0
09-08-2021 14:00,16206.2,16232.7,16206.2,16230.8,0
09-08-2021 14:15,16230.2,16236.3,16215.2,16235.2,0
09-08-2021 14:30,16234.7,16246.2,16221.8,16222.7,0
09-08-2021 14:45,16222.6,16229.5,16217,16223.3,0
09-08-2021 15:00,16222.4,16270.3,16222.4,16259.5,0
09-08-2021 15:15,16259.9,16265.8,16250.7,16254.1,0
10-08-2021 09:15,16274.8,16323.8,16261,16317.5,0
10-08-2021 09:30,16317.8,16327.8,16305.7,16312.2,0
10-08-2021 09:45,16312.5,16329.8,16306,16315.1,0
10-08-2021 10:00,16316.5,16322,16300.2,16320.3,0
10-08-2021 10:15,16320.3,16321,16302.3,16305,0
10-08-2021 10:30,16305.1,16317.1,16300.5,16314.7,0
10-08-2021 10:45,16314.2,16354.1,16310.3,16348.3,0
10-08-2021 11:00,16346.7,16359.2,16317,16318.7,0
10-08-2021 11:15,16318.5,16335.5,16317.3,16335.2,0
10-08-2021 11:30,16335.9,16349.5,16335.6,16347.8,0
10-08-2021 11:45,16347.8,16357.8,16340.3,16357.2,0
10-08-2021 12:00,16356.7,16359,16349.2,16351.2,0
10-08-2021 12:15,16351.2,16355.1,16343.3,16343.5,0
10-08-2021 12:30,16344.7,16346.3,16335.2,16340.3,0
10-08-2021 12:45,16340.3,16346.5,16324.1,16324.3,0
10-08-2021 13:00,16324.4,16342,16323.3,16329.7,0
10-08-2021 13:15,16329.8,16339.5,16322.3,16332.2,0
10-08-2021 13:30,16333.3,16341.6,16325.5,16333.5,0
10-08-2021 13:45,16333.5,16337.8,16279.8,16279.8,0
10-08-2021 14:00,16279.3,16280,16204.7,16208.3,0
10-08-2021 14:15,16207.8,16255.2,16202.2,16249.6,0
10-08-2021 14:30,16249.8,16275.8,16241.8,16263.6,0
10-08-2021 14:45,16263.6,16280.5,16262.3,16272.9,0
10-08-2021 15:00,16274,16294.3,16274,16288.2,0
10-08-2021 15:15,16287.2,16288.1,16262.7,16268.3,0
11-08-2021 09:15,16327.3,16338.8,16290.1,16314.8,0
11-08-2021 09:30,16314.7,16326,16247.2,16267.2,0
11-08-2021 09:45,16267.6,16288.2,16220.8,16238.5,0
11-08-2021 10:00,16237.3,16238.5,16204.9,16218.8,0
11-08-2021 10:15,16218,16249.5,16211,16215.2,0
11-08-2021 10:30,16214.2,16218.3,16183,16203.6,0
11-08-2021 10:45,16203.8,16216.6,16184,16189,0
11-08-2021 11:00,16188.2,16207.4,16182,16182.7,0
11-08-2021 11:15,16181.9,16199.8,16162.5,16199.8,0
11-08-2021 11:30,16200.3,16210.2,16189.5,16201,0
11-08-2021 11:45,16201.2,16201.2,16170.7,16183.8,0
11-08-2021 12:00,16183.8,16192.8,16175.1,16189.1,0
11-08-2021 12:15,16188.2,16229.7,16188.2,16224,0
11-08-2021 12:30,16223.7,16239,16220.2,16225.3,0
11-08-2021 12:45,16225,16237.1,16214.8,16231.7,0
11-08-2021 13:00,16231.4,16239.5,16223.8,16232.4,0
11-08-2021 13:15,16232.1,16260.1,16229.5,16251.3,0
11-08-2021 13:30,16251.5,16272.5,16249.1,16270,0
11-08-2021 13:45,16269.7,16273.3,16255.2,16261.2,0
11-08-2021 14:00,16261.5,16262.5,16238.3,16252.8,0
11-08-2021 14:15,16253.6,16261.2,16236.4,16236.9,0
11-08-2021 14:30,16237.3,16249.9,16235.9,16245.2,0
11-08-2021 14:45,16245.3,16253.7,16233.8,16247,0
11-08-2021 15:00,16247.5,16290.1,16247.5,16281.6,0
11-08-2021 15:15,16282.2,16289.2,16270.9,16276,0
12-08-2021 09:15,16303.7,16329.8,16286.9,16300.8,0
12-08-2021 09:30,16301.6,16314.3,16288.6,16302.1,0
12-08-2021 09:45,16302.7,16322.3,16301,16316.5,0
12-08-2021 10:00,16316.4,16336,16316.4,16327,0
12-08-2021 10:15,16327,16338.9,16320.8,16335.1,0
12-08-2021 10:30,16335.5,16340.3,16322.4,16322.8,0
12-08-2021 10:45,16322.5,16336.8,16318.7,16331.1,0
12-08-2021 11:00,16331.6,16335.2,16323.5,16331.7,0
12-08-2021 11:15,16331.6,16338.5,16328.8,16332.8,0
12-08-2021 11:30,16333.2,16337.1,16324.2,16335.8,0
12-08-2021 11:45,16335,16352.5,16333,16347.4,0
12-08-2021 12:00,16347,16351.6,16338.8,16348.2,0
12-08-2021 12:15,16348.2,16354.7,16337.1,16354,0
12-08-2021 12:30,16353.6,16361.3,16344.7,16348.2,0
12-08-2021 12:45,16348.4,16363.9,16348,16353.8,0
12-08-2021 13:00,16354.2,16357.5,16348.1,16352,0
12-08-2021 13:15,16352.3,16368.5,16344.3,16365.6,0
12-08-2021 13:30,16365.8,16375.5,16362.1,16364.7,0
12-08-2021 13:45,16365.2,16368.6,16354,16361,0
12-08-2021 14:00,16361,16374.5,16349.2,16349.2,0
12-08-2021 14:15,16348.8,16355.2,16340.3,16341.6,0
12-08-2021 14:30,16342,16359.1,16338.4,16350.2,0
12-08-2021 14:45,16350.5,16359.7,16343.5,16359.7,0
12-08-2021 15:00,16360.2,16373.2,16355.5,16357.7,0
12-08-2021 15:15,16357.3,16371.7,16356.8,16361.3,0
13-08-2021 09:15,16385.7,16440.6,16376.3,16438.6,0
13-08-2021 09:30,16438.2,16446.2,16432,16442.1,0
13-08-2021 09:45,16441.8,16447.5,16426.6,16442.7,0
13-08-2021 10:00,16441.7,16444,16429.4,16443.9,0
13-08-2021 10:15,16444.2,16449.9,16434.1,16439.7,0
13-08-2021 10:30,16440.4,16461.8,16437.4,16459.2,0
13-08-2021 10:45,16459.1,16465.5,16454.2,16463.9,0
13-08-2021 11:00,16463.7,16472.6,16458.1,16471.7,0
13-08-2021 11:15,16471.7,16478.7,16456.2,16468.2,0
13-08-2021 11:30,16468.3,16487.1,16467.6,16482.7,0
13-08-2021 11:45,16483.1,16500.4,16482.1,16488.8,0
13-08-2021 12:00,16488.7,16492.6,16481.4,16489.2,0
13-08-2021 12:15,16489.3,16500.7,16480.3,16495.2,0
13-08-2021 12:30,16495.4,16502.8,16487.2,16496.8,0
13-08-2021 12:45,16496.8,16507.3,16489.8,16491.8,0
13-08-2021 13:00,16491.2,16493.3,16468.1,16489.6,0
13-08-2021 13:15,16489.8,16499.8,16482.8,16486.3,0
13-08-2021 13:30,16486.3,16493.4,16471.7,16475.3,0
13-08-2021 13:45,16476.8,16505.7,16474.8,16500.1,0
13-08-2021 14:00,16499.3,16520.7,16495.6,16520.4,0
13-08-2021 14:15,16519.6,16522.2,16502.4,16516.8,0
13-08-2021 14:30,16516.3,16536.7,16507.4,16535.2,0
13-08-2021 14:45,16534.9,16538.2,16519.2,16533.2,0
13-08-2021 15:00,16533.2,16543.6,16525.2,16525.7,0
13-08-2021 15:15,16524.4,16537.1,16514.5,16519.5,0
16-08-2021 09:15,16518.4,16550.8,16499.2,16536.5,0
16-08-2021 09:30,16537.2,16542.6,16480.8,16509.2,0
16-08-2021 09:45,16509.2,16530.1,16493.1,16529.4,0
16-08-2021 10:00,16529.8,16546.2,16515.4,16535.9,0
16-08-2021 10:15,16536.9,16549,16533.3,16543.8,0
16-08-2021 10:30,16542.8,16546.2,16523.3,16526.3,0
16-08-2021 10:45,16526.4,16546.4,16524.6,16532.8,0
16-08-2021 11:00,16532.5,16575.7,16532.5,16571.1,0
16-08-2021 11:15,16571,16585.4,16566.4,16574.1,0
16-08-2021 11:30,16574.6,16577.3,16552.9,16555.1,0
16-08-2021 11:45,16554.9,16569.1,16551.3,16556.2,0
16-08-2021 12:00,16556.2,16566.7,16550.9,16564.6,0
16-08-2021 12:15,16567.7,16568.7,16550,16555.4,0
16-08-2021 12:30,16555.8,16556.7,16530.4,16550.3,0
16-08-2021 12:45,16551.4,16572.9,16548.3,16556.7,0
16-08-2021 13:00,16555.1,16564.4,16551.8,16564.4,0
16-08-2021 13:15,16564.8,16568.6,16558.9,16566.9,0
16-08-2021 13:30,16566.2,16572.6,16556.3,16556.9,0
16-08-2021 13:45,16557.2,16572.2,16551.1,16571.3,0
16-08-2021 14:00,16571.5,16575.9,16558.8,16567.2,0
16-08-2021 14:15,16567.2,16570,16555.1,16560.7,0
16-08-2021 14:30,16559.7,16583.2,16557.1,16580.8,0
16-08-2021 14:45,16580.2,16589.4,16570.8,16572.9,0
16-08-2021 15:00,16573.7,16579.8,16565.8,16568.2,0
16-08-2021 15:15,16568.3,16571.9,16543.7,16547.1,0
17-08-2021 09:15,16545.2,16591.4,16516.6,16577.8,0
17-08-2021 09:30,16576.6,16585.2,16567.9,16572.6,0
17-08-2021 09:45,16572.8,16573.1,16537.8,16538.4,0
17-08-2021 10:00,16537.9,16570.1,16537.6,16561.6,0
17-08-2021 10:15,16561.2,16570.1,16557.2,16561.8,0
17-08-2021 10:30,16561.7,16582.4,16554.8,16578.2,0
17-08-2021 10:45,16578.4,16584.5,16566.7,16576.6,0
17-08-2021 11:00,16577.4,16579.4,16569.6,16577.8,0
17-08-2021 11:15,16577.2,16584.8,16574.1,16584.2,0
17-08-2021 11:30,16584.6,16587.2,16563.2,16565.4,0
17-08-2021 11:45,16565.6,16567.7,16541.7,16541.7,0
